date,product_id,customer,quantity,unit_price,payment_received
2019-10-13,116,Danny,15,1.69,27
2019-10-14,119,Cordell,11,1.14,15
2019-10-15,121,Dwayne,17,1.06,20
2019-10-16,115,Bernard,4,1.79,9
2019-10-17,122,Ralph,7,1.43,12
2019-10-18,121,Kenneth,5,1.46,9
2019-10-19,124,Anna,4,1.08,6
2019-10-20,118,David,18,1.91,36
2019-10-21,117,Kirk,8,1.99,18
2019-10-22,122,Scott,20,1.4,30
2019-10-23,123,Paige,12,1.45,19
2019-10-24,116,Beatrice,9,1.12,12
2019-10-25,122,Peggy,2,1.72,5
2019-10-26,123,Valerie,13,1.85,26
2019-10-27,121,Mable,12,1.78,23
2019-10-28,118,Terrance,17,1.18,22
2019-10-29,117,Geraldine,13,1.47,21
2019-10-30,120,Brian,19,1.67,34
2019-10-31,121,Cynthia,12,1.44,19
2019-11-01,118,Ethel,3,1.25,6
2019-11-02,119,Sallie,1,1.96,4
2019-11-03,117,Charlotte,11,1.65,20
2019-11-04,123,Willis,9,1.77,18
2019-11-05,122,Joshua,17,1.99,36
2019-11-06,117,Norbert,4,1.11,6
2019-11-07,121,Wayne,9,1.47,15
2019-11-08,117,Eugene,14,1.29,20
2019-11-09,118,Tonya,1,1,3
2019-11-10,118,Maria,2,1.89,6
2019-11-11,117,Melissa,14,1.21,19
2019-11-12,115,Jimmy,11,1.16,15
2019-11-13,123,Marc,20,1.23,27
2019-11-14,118,Leonard,9,1.52,16
2019-11-15,117,Matthew,12,1.87,24
2019-11-16,116,George,1,1.67,4
2019-11-17,120,Steven,13,1.96,27
2019-11-18,116,Jana,5,1.39,9
2019-11-19,121,Maria,13,1.34,19
2019-11-20,123,Shirley,19,1.81,36
2019-11-21,119,Guadalupe,4,1.72,9
2019-11-22,125,Robert,4,1.99,10
2019-11-23,123,William,5,1.92,12
2019-11-24,124,Vennie,13,1.16,17
2019-11-25,121,Brian,1,1.79,4
2019-11-26,118,Holly,7,1.24,11
2019-11-27,121,Jessica,10,1.69,19
2019-11-28,124,Patricia,3,1.11,5
2019-11-29,125,Julia,12,1.89,25
2019-11-30,118,Kelly,18,1.33,26
2019-12-01,125,Ilse,3,1.04,5
2019-12-02,115,Roger,13,1.98,28
2019-12-03,122,Mario,10,1.82,20
2019-12-04,116,Paul,20,1.75,37
2019-12-05,123,Chris,15,1.54,25
2019-12-06,125,Mark,18,1.64,31
2019-12-07,125,Lauri,4,1.05,6
2019-12-08,116,Katherine,6,1.88,13
2019-12-09,120,Catherine,16,1.77,30
2019-12-10,121,Bernice,1,1.12,3
2019-12-11,115,William,4,1.43,8
2019-12-12,119,Vincent,11,1.57,19
2019-12-13,125,Bradley,12,1.49,20
2019-12-14,120,Joshua,8,1.68,15
2019-12-15,116,Michael,16,1.53,26
2019-12-16,124,Jessica,17,1.86,34
2019-12-17,119,John,9,1.53,16
2019-12-18,120,Justin,18,1.43,28
2019-12-19,119,Ashley,13,1.78,25
2019-12-20,125,Mildred,9,1.61,17
2019-12-21,118,Ola,16,1.28,23
2019-12-22,119,Tracy,6,1.98,14
2019-12-23,115,Richard,20,1.08,24
2019-12-24,115,Ralph,2,1.36,5
2019-12-25,119,Anton,5,1.28,8
2019-12-26,121,Bernice,11,1.42,18
2019-12-27,123,Vincent,2,1.57,5
2019-12-28,115,Delores,7,1.59,13
2019-12-29,115,Robert,4,1.95,10
2019-12-30,124,Imogene,12,1.22,17
2019-12-31,121,Lourdes,3,1.81,7
2020-01-01,115,Larry,13,1.87,26
2020-01-02,125,Danny,5,1.57,10
2020-01-03,120,Eleanor,10,1.11,13
2020-01-04,119,Ruth,4,1.79,9
2020-01-05,124,Scott,17,1.1,21
2020-01-06,124,Rosa,6,1.98,14
2020-01-07,115,Andrew,17,1.98,36
2020-01-08,121,Santiago,19,1.48,30
2020-01-09,122,Ralph,17,1.35,25
2020-01-10,125,Joseph,8,1.62,15
2020-01-11,120,Diana,15,1.17,20
2020-01-12,121,Holly,13,1.24,18
2020-01-13,121,Kirsten,19,1.88,38
2020-01-14,115,Rose,3,1.05,5
2020-01-15,123,Starla,12,1.72,23
2020-01-16,122,James,17,1.72,31
2020-01-17,125,Thomas,7,1.38,12
2020-01-18,124,Ashlea,13,1.2,18
2020-01-19,125,Betty,10,1.36,16
2020-01-20,116,Kathy,6,1.12,9
2020-01-21,123,Brenda,9,1.59,16
2020-01-22,118,Gary,7,1.77,14
2020-01-23,115,Loretta,9,1.07,12
2020-01-24,125,Kimberly,7,1.2,10
2020-01-25,120,Zoe,11,1.87,23
2020-01-26,117,Janice,19,1.19,25
2020-01-27,121,Jeffrey,14,1.06,17
2020-01-28,115,Frank,5,1.55,10
2020-01-29,117,Todd,10,1.86,21
2020-01-30,119,Kevin,14,1.39,22
2020-01-31,124,Scott,4,1.78,9
2020-02-01,120,Cammie,10,1.35,15
2020-02-02,118,Kristine,16,1.53,26
2020-02-03,125,David,6,1.69,12
2020-02-04,118,Stanley,13,1.28,19
2020-02-05,124,Richard,14,1.4,22
2020-02-06,119,Krystal,20,1.85,39
2020-02-07,125,Keith,14,1.25,20
2020-02-08,116,Elisabeth,9,1.66,17
2020-02-09,123,Marvin,17,1.9,34
2020-02-10,117,Gladys,15,1.35,22
2020-02-11,119,Larry,5,1.81,11
2020-02-12,119,Ofelia,7,1.17,10
2020-02-13,117,Frances,11,1.91,23
2020-02-14,119,Grant,17,1.66,30
2020-02-15,123,Oma,6,1.9,13
2020-02-16,125,Philip,8,1.42,13
2020-02-17,120,Amber,17,1.68,31
2020-02-18,117,Leo,15,1.86,30
2020-02-19,125,Patricia,16,1.18,21
2020-02-20,120,Margaret,2,1.37,5
2020-02-21,117,Trisha,17,1.2,22
2020-02-22,125,Deborah,18,1.79,34
2020-02-23,123,Maryellen,15,1.91,31
2020-02-24,120,Debora,13,1.83,26
2020-02-25,115,William,20,1.7,36
2020-02-26,121,Robert,11,1.53,19
2020-02-27,122,Frances,5,1.94,12
2020-02-28,124,Marion,7,1.76,14
2020-02-29,123,Patricia,20,1.24,27
2020-03-01,117,Leslie,9,1.84,19
2020-03-02,125,Terry,1,1.56,4
2020-03-03,125,Rachel,7,1.22,11
2020-03-04,120,Susan,18,1.65,32
2020-03-05,119,Joan,6,1.84,13
2020-03-06,125,James,19,1.94,39
2020-03-07,123,Jason,19,1.78,36
2020-03-08,124,Ruth,16,1.13,20
2020-03-09,116,Nina,20,1.47,31
2020-03-10,115,Joshua,5,2,12
2020-03-11,120,Clarence,5,1.87,11
2020-03-12,119,Dolores,2,1.97,6
2020-03-13,121,Norma,14,1.35,21
2020-03-14,119,William,4,1.71,9
2020-03-15,121,Robert,3,1.7,7
2020-03-16,119,Juan,11,1.85,22
2020-03-17,121,Estela,4,1.96,10
2020-03-18,117,Queen,19,1.36,28
2020-03-19,118,Vicki,10,1.08,13
2020-03-20,122,Neal,11,1.1,14
2020-03-21,115,Michael,3,1.05,5
2020-03-22,119,Craig,18,1.66,32
2020-03-23,116,Beryl,17,1.21,23
2020-03-24,121,Wilson,14,1.23,19
2020-03-25,121,Joshua,18,1.09,22
2020-03-26,124,Timothy,13,1.08,16
2020-03-27,125,Gail,14,1.78,27
2020-03-28,115,William,6,1.52,11
2020-03-29,121,Wesley,2,1.62,5
2020-03-30,119,Michael,7,1.54,13
2020-03-31,115,Jo,16,1.62,28
2020-04-01,125,Jacque,19,1.93,39
2020-04-02,119,Beatrice,4,1.18,7
2020-04-03,118,Raymond,6,1.61,12
2020-04-04,123,Matthew,6,1.47,11
2020-04-05,124,Cody,14,1.38,21
2020-04-06,123,Heather,5,1.49,9
2020-04-07,121,Jonathan,10,1.12,13
2020-04-08,123,Jean,9,1.23,13
2020-04-09,119,Gary,8,1.91,17
2020-04-10,122,Tasha,4,1.09,6
2020-04-11,117,Scott,20,1.8,38
2020-04-12,117,Kelly,9,1.27,13
2020-04-13,121,Michael,1,1.25,3
2020-04-14,122,Tiffany,1,1.65,4
2020-04-15,115,Martha,10,1.61,18
2020-04-16,119,Michael,14,1.54,24
2020-04-17,124,Melissa,3,1.32,6
2020-04-18,117,Everett,20,1.36,29
2020-04-19,122,Paul,15,1.99,32
2020-04-20,115,In,16,1.91,33
2020-04-21,122,Lawrence,13,1.2,18
2020-04-22,116,Theresa,7,1.34,11
2020-04-23,116,Geneva,8,1.42,13
2020-04-24,122,Ethel,17,1.04,20
2020-04-25,121,Rita,7,1.85,15
2020-04-26,124,Suzanne,2,1.54,5
2020-04-27,115,Latoya,1,1.93,4
2020-04-28,125,Margaret,15,1.06,18
2020-04-29,125,Kenny,3,1.1,5
2020-04-30,123,Cathryn,1,1.21,3
2020-05-01,120,Darwin,20,1.75,37
2020-05-02,118,Anthony,15,1.44,24
2020-05-03,121,Harry,9,1.72,17
2020-05-04,124,Harold,2,1.86,6
2020-05-05,121,Gregory,11,1.7,21
2020-05-06,116,Charles,14,1.79,27
2020-05-07,115,Richard,10,1.96,22
2020-05-08,119,Terry,15,1.96,31
2020-05-09,125,Mark,2,1.82,6
2020-05-10,122,Marietta,11,1.85,22
2020-05-11,119,Lillian,18,1.82,35
2020-05-12,117,Davina,9,1.98,20
2020-05-13,124,Michael,13,1.98,28
2020-05-14,123,Aracelis,19,1.91,38
2020-05-15,122,June,19,1.57,32
2020-05-16,117,David,1,1.14,3
2020-05-17,119,Matthew,14,1.25,20
2020-05-18,118,Elwood,17,1.65,30
2020-05-19,123,Leslie,10,1.99,22
2020-05-20,122,Bradley,20,1.34,29
2020-05-21,116,Tammy,12,1.22,17
2020-05-22,117,Ruby,8,1.42,13
2020-05-23,118,Joel,18,1.17,23
2020-05-24,121,Joyce,4,1.62,8
2020-05-25,120,Eddie,3,1.86,8
2020-05-26,121,Dana,20,1.8,38
2020-05-27,125,Deborah,18,1.11,22
2020-05-28,117,Jesus,9,1.48,15
2020-05-29,122,Carol,11,1.79,22
2020-05-30,121,Timothy,1,1.62,4
2020-05-31,118,Thomas,19,1.84,37
2020-06-01,116,Gina,4,1.43,8
2020-06-02,124,Dustin,5,1.13,8
2020-06-03,122,Harvey,12,1.21,17
2020-06-04,117,Joyce,16,1.56,27
2020-06-05,121,Simon,9,1.7,17
2020-06-06,120,Helen,19,1.79,36
2020-06-07,119,Lessie,11,1.01,13
2020-06-08,122,Thomas,18,1.34,26
2020-06-09,122,Joe,1,1.5,4
2020-06-10,123,Tony,13,1.2,18
2020-06-11,119,Flora,14,1.94,29
2020-06-12,115,Debra,4,1.34,7
2020-06-13,125,Wesley,11,1.14,15
2020-06-14,123,Jason,2,1.93,6
2020-06-15,117,Lisa,15,1.55,25
2020-06-16,124,Marina,3,1.11,5
2020-06-17,123,Robert,12,1.9,25
2020-06-18,120,Marie,10,1.74,19
2020-06-19,115,Pedro,14,1.27,20
2020-06-20,120,Jesse,11,1.96,24
2020-06-21,120,Marie,7,1.14,10
2020-06-22,117,Alicia,12,1.6,21
2020-06-23,124,Karrie,3,1.7,7
2020-06-24,116,Peter,19,1.01,21
2020-06-25,120,Debbie,7,1.11,10
2020-06-26,125,Michael,19,1.08,22
2020-06-27,117,Alyse,5,1.56,10
2020-06-28,118,Therese,19,1.51,31
2020-06-29,115,David,14,1.67,25
2020-06-30,118,Gearldine,19,1.12,23
2020-07-01,116,Jessica,15,1.86,30
2020-07-02,121,Jill,18,1.01,20
2020-07-03,117,Theodore,20,1.53,33
2020-07-04,123,Alan,12,1.92,25
2020-07-05,123,Edna,10,1.46,17
2020-07-06,125,Mildred,11,1.47,18
2020-07-07,117,Juanita,2,1.59,5
2020-07-08,118,Ruth,15,1.57,26
2020-07-09,121,John,5,1.75,11
2020-07-10,125,David,20,1.27,27
2020-07-11,116,Alene,15,1.61,26
2020-07-12,120,Joan,4,1.51,8
2020-07-13,124,Michele,10,1.63,18
2020-07-14,122,Nancy,17,1.53,28
2020-07-15,115,Ronnie,7,1.01,9
2020-07-16,117,Ann,13,1.1,16
2020-07-17,116,Erica,6,1.03,8
2020-07-18,120,Jane,12,1.63,22
2020-07-19,118,Brian,20,1.96,41
2020-07-20,119,Howard,9,1.17,13
2020-07-21,124,Nicholas,11,1.52,19
2020-07-22,116,Kristen,13,1.45,21
2020-07-23,122,Joseph,4,1.2,7
2020-07-24,121,Diane,19,1.55,32
2020-07-25,123,Richard,17,1.13,21
2020-07-26,118,Thomas,20,1.68,36
2020-07-27,123,William,8,1.91,17
2020-07-28,118,Ann,16,1.3,23
2020-07-29,121,Barbara,8,1.74,16
2020-07-30,118,Jason,12,1.01,14
2020-07-31,122,June,1,1.95,4
2020-08-01,120,Cathie,1,1.02,3
2020-08-02,121,Leola,5,1.11,8
2020-08-03,115,Connie,13,1.7,24
2020-08-04,118,Phyllis,18,1.09,22
2020-08-05,123,Kevin,9,1.18,13
2020-08-06,123,Donald,14,1.58,24
2020-08-07,122,Joseph,17,1.32,24
2020-08-08,122,Richard,2,1.97,6
2020-08-09,120,Eric,16,1.24,22
2020-08-10,122,Yvette,15,1.47,24
2020-08-11,122,Terrance,13,1.27,19
2020-08-12,117,Gregory,11,1.46,18
2020-08-13,115,Kathryn,3,1.38,6
2020-08-14,116,Steven,9,1.01,11
2020-08-15,122,Ricardo,1,1.18,3
2020-08-16,125,Jonathan,1,1.89,4
2020-08-17,116,Genevieve,16,1.7,29
2020-08-18,120,Brian,7,1.81,15
2020-08-19,123,Robin,6,1.83,13
2020-08-20,120,Denise,6,1.38,10
2020-08-21,119,William,16,1.45,25
2020-08-22,115,Tammy,16,1.92,33
2020-08-23,119,Karen,20,1.74,37
2020-08-24,119,Isaiah,10,1.96,22
2020-08-25,123,Christopher,7,1.63,13
2020-08-26,115,William,3,1.48,6
2020-08-27,122,Catherine,4,1.42,8
2020-08-28,124,Annette,13,1.38,20
2020-08-29,123,Tracy,15,1.61,26
2020-08-30,125,Frank,6,1.26,10
2020-08-31,120,Brian,14,1.25,20
2020-09-01,115,Shelley,15,1.67,27
2020-09-02,118,Michael,4,1.07,6
2020-09-03,122,Julia,8,1.37,13
2020-09-04,120,James,11,1.53,19
2020-09-05,116,Katelyn,3,1.41,6
2020-09-06,117,Daniel,2,1.08,4
2020-09-07,119,Rafael,9,1.05,11
2020-09-08,121,Raymond,15,1.33,22
2020-09-09,122,Rachel,7,1.27,11
2020-09-10,123,Patricia,11,1.84,22
2020-09-11,117,Christine,17,1.06,20
2020-09-12,119,Gerald,17,1.13,21
2020-09-13,116,Kathleen,17,1.54,28
2020-09-14,124,Nathaniel,13,1.99,28
2020-09-15,123,Cody,6,1.69,12
2020-09-16,119,Donna,14,1.61,24
2020-09-17,122,Melinda,12,1.2,16
2020-09-18,119,David,19,1.69,34
2020-09-19,123,John,11,1.86,22
2020-09-20,119,Katie,14,1.64,25
2020-09-21,125,Keenan,6,1.49,11
2020-09-22,118,Tamara,17,1.72,31
2020-09-23,118,Grover,11,1.15,15
2020-09-24,124,Betty,1,1.74,4
2020-09-25,123,Leland,10,1.64,18
2020-09-26,118,Dawn,14,1.76,27
2020-09-27,115,Douglas,17,1.15,21
2020-09-28,125,Yolanda,19,1.98,40
2020-09-29,122,Courtney,20,1.17,25
2020-09-30,116,Cathy,3,1.5,6
2020-10-01,119,Steven,9,1.61,17
2020-10-02,120,Floyd,1,1.66,4
2020-10-03,124,Teresa,1,1.23,3
2020-10-04,124,Mario,1,1.69,4
2020-10-05,116,Irving,13,1.95,27
2020-10-06,117,Lisa,7,1.61,13
2020-10-07,116,George,15,1.09,18
2020-10-08,120,Dorothy,5,1,7
2020-10-09,116,Mary,10,1.15,14
2020-10-10,117,Charles,4,1.28,7
2020-10-11,117,Linda,2,1.68,5
2020-10-12,123,Judy,12,1.73,23
2020-10-13,119,Jerome,13,1.36,20
2020-10-14,115,Florence,15,1.26,21
2020-10-15,119,Elaine,9,1.42,15
2020-10-16,122,Annie,13,1.15,17
2020-10-17,120,Antoinette,16,1.4,24
2020-10-18,119,Michael,7,1.86,15
2020-10-19,115,Kate,2,1.26,5
2020-10-20,121,David,7,1.2,10
2020-10-21,115,James,11,1.92,23
2020-10-22,117,Denny,6,1.83,13
2020-10-23,122,Marjorie,19,1.2,25
2020-10-24,124,Judith,14,1.8,27
2020-10-25,116,Richard,19,1.63,33
2020-10-26,123,Tamara,9,1.96,20
2020-10-27,122,Lorene,16,1.64,28
2020-10-28,122,Austin,3,1.19,6
2020-10-29,120,Becky,8,1.36,13
2020-10-30,120,Gary,16,1.07,19
2020-10-31,123,Michael,9,1.88,19
2020-11-01,115,Angela,11,1.1,14
2020-11-02,125,Jamie,14,1.67,25
2020-11-03,121,Marlin,14,1.4,22
2020-11-04,124,Kevin,11,1.67,20
2020-11-05,116,Jan,2,1.24,4
2020-11-06,115,Jody,6,1.61,12
2020-11-07,118,Jimmie,4,1.04,6
2020-11-08,115,Robert,19,1.27,26
2020-11-09,122,Glenda,3,1.27,6
2020-11-10,119,Charlotte,1,1.35,3
2020-11-11,115,Henrietta,9,1.42,15
2020-11-12,116,Rose,3,1.56,7
2020-11-13,123,Francisco,12,1.18,16
2020-11-14,125,James,18,1.79,34
2020-11-15,116,Michael,5,1.01,7
2020-11-16,120,Anthony,12,1.97,26
2020-11-17,124,Pamela,4,1.74,9
2020-11-18,120,William,19,1.96,39
2020-11-19,122,Emily,15,1.63,26
2020-11-20,120,David,17,1.23,23
2020-11-21,123,John,2,1.95,6
2020-11-22,124,Catherine,19,1.53,31
2020-11-23,120,Michael,4,1.82,9
2020-11-24,124,Lyle,17,1.82,33
2020-11-25,117,Jean,8,1.04,10
2020-11-26,118,Ginger,10,1.64,18
2020-11-27,123,Ethel,10,1.26,15
2020-11-28,125,Jennifer,8,1.16,11
2020-11-29,124,Michael,3,1.34,6
2020-11-30,115,Ellen,3,1.33,6
2020-12-01,123,Leona,7,1.51,13
2020-12-02,118,Brian,19,1.18,24
2020-12-03,118,Patricia,20,1.91,40
2020-12-04,121,Irving,6,1.09,9
2020-12-05,123,Tamika,18,1.47,28
2020-12-06,123,Annette,20,1.87,39
2020-12-07,117,Anthony,7,1.69,14
2020-12-08,120,Steven,4,1.58,8
2020-12-09,115,Harry,13,1.44,21
2020-12-10,122,Shelia,5,1.66,10
2020-12-11,116,Wilma,1,1.73,4
2020-12-12,122,Retha,11,1.06,14
2020-12-13,118,Lisa,16,1.24,22
2020-12-14,115,Lucy,7,1.42,12
2020-12-15,118,Matthew,10,1.62,18
2020-12-16,120,Tony,3,1.07,5
2020-12-17,122,Renita,18,1.17,23
2020-12-18,125,Nicholas,9,1.56,16
2020-12-19,117,James,6,1.9,13
2020-12-20,117,Angela,14,1.37,21
2020-12-21,119,Georgia,15,1.02,17
2020-12-22,122,Caitlin,11,1.23,15
2020-12-23,119,Carlos,10,1.06,13
2020-12-24,119,Mary,4,1.03,6
2020-12-25,125,Marvin,14,1.97,30
2020-12-26,119,Richard,4,1.75,9
2020-12-27,117,Alyce,9,1.47,15
2020-12-28,115,Donna,19,1.22,25
2020-12-29,122,Gary,6,1.63,12
2020-12-30,124,Deanna,14,1.64,25
2020-12-31,115,Fred,9,1.14,12
2021-01-01,121,Doris,5,1.16,8
2021-01-02,118,Susan,16,1.1,20
2021-01-03,118,Brigitte,18,1.73,33
2021-01-04,118,John,7,1.81,15
2021-01-05,117,Denise,2,1.57,5
2021-01-06,123,Jarvis,15,1.93,31
2021-01-07,115,Edward,1,1.41,3
2021-01-08,123,Jaime,15,1.08,18
2021-01-09,122,Gail,9,1.7,17
2021-01-10,116,Kristina,16,1.85,32
2021-01-11,116,Lynn,2,1.81,6
2021-01-12,117,Claire,7,1.39,12
2021-01-13,123,Quinton,11,1.22,15
2021-01-14,121,Brian,13,1.18,17
2021-01-15,119,Brian,7,1.23,11
2021-01-16,120,Paul,14,1.35,21
2021-01-17,124,Lisa,11,1.28,16
2021-01-18,122,Brian,5,1.05,7
2021-01-19,119,Matthew,9,1.44,15
2021-01-20,123,Lucas,7,1.23,11
2021-01-21,124,Leona,20,1.45,31
2021-01-22,125,Maria,19,1.72,35
2021-01-23,124,Albina,6,1.09,9
2021-01-24,117,Eddie,14,1.96,29
2021-01-25,120,Manuel,9,1.01,11
2021-01-26,124,Mary,8,1.2,12
2021-01-27,118,Addie,3,1.47,6
2021-01-28,118,Neil,4,1.58,8
2021-01-29,122,Dennis,15,1.93,31
2021-01-30,120,Leo,5,1.73,11
2021-01-31,116,Richard,3,1.43,6
2021-02-01,123,Gail,14,1.95,29
2021-02-02,120,John,10,1.77,20
2021-02-03,119,Amy,12,1.88,25
2021-02-04,120,Donald,2,1.88,6
2021-02-05,121,Aleida,4,1.14,7
2021-02-06,120,Verda,14,1.45,22
2021-02-07,115,Bradford,2,1.72,5
2021-02-08,122,Curtis,4,1.31,7
2021-02-09,116,Roger,11,1.29,16
2021-02-10,124,Morgan,9,1.9,19
2021-02-11,120,Cleveland,13,1.38,20
2021-02-12,117,Anthony,12,1.45,19
2021-02-13,119,Sean,4,1.68,9
2021-02-14,119,Casey,6,1.28,10
2021-02-15,121,Stephen,19,1.04,22
2021-02-16,117,Paulette,6,1.7,12
2021-02-17,115,Thomas,16,1.57,27
2021-02-18,121,Susan,19,1.15,24
2021-02-19,117,Stephanie,12,1.4,19
2021-02-20,121,Laura,16,1.96,33
2021-02-21,122,Martha,6,1.41,10
2021-02-22,116,Brandon,17,1.1,21
2021-02-23,119,Charles,15,1.62,26
2021-02-24,125,Grace,10,1.09,13
2021-02-25,123,Theresa,11,1.48,18
2021-02-26,124,Floyd,15,1.87,30
2021-02-27,122,David,12,1.02,14
2021-02-28,117,Isela,18,1.65,32
2021-03-01,119,Robert,12,1.13,16
2021-03-02,119,Ted,16,1.68,29
2021-03-03,122,Ruby,3,1.55,7
2021-03-04,119,Freda,11,1.35,17
2021-03-05,116,Gerald,15,1.31,22
2021-03-06,120,Jodi,7,1.94,16
2021-03-07,121,Jonathan,7,1.98,16
2021-03-08,121,Samuel,2,2,6
2021-03-09,117,Marilyn,7,1.27,11
2021-03-10,120,Ann,8,1.73,16
2021-03-11,115,Duane,11,1.32,17
2021-03-12,117,Maria,11,1.45,18
2021-03-13,119,Myra,20,1.21,26
2021-03-14,123,Cecelia,11,1.9,23
2021-03-15,119,William,9,1.55,16
2021-03-16,118,Myrtle,5,1.84,11
2021-03-17,116,George,20,1.81,38
2021-03-18,124,Brenda,12,1.38,19
2021-03-19,123,Roberta,17,1.48,27
2021-03-20,119,Joseph,17,1.49,27
2021-03-21,122,Roy,20,1.42,30
2021-03-22,123,Tiffany,13,1.67,24
2021-03-23,120,Heather,8,1.25,12
2021-03-24,120,Annette,20,1.22,26
2021-03-25,121,Diane,10,1.05,13
2021-03-26,116,Kenneth,5,1.9,12
2021-03-27,118,Lucie,9,1.86,19
2021-03-28,116,Cameron,19,1.51,31
2021-03-29,123,Yolanda,20,1.95,41
2018-01-01,125,Sherri,16,1.25,22
2018-01-02,118,Marvin,15,1.42,23
2018-01-03,123,Audrey,2,1.01,4
2018-01-04,122,Michael,19,1,21
2018-01-05,117,Shalonda,13,1.5,21
2018-01-06,124,Barbara,20,1.24,27
2018-01-07,119,Monte,15,1.51,25
2018-01-08,118,Pauline,18,1.78,34
2018-01-09,115,Harley,4,1.61,8
2018-01-10,123,Robin,12,1.06,15
2018-01-11,125,Megan,2,1.57,5
2018-01-12,118,Linda,18,1.16,23
2018-01-13,121,Timothy,7,1.56,13
2018-01-14,123,Nancy,17,1.9,34
2018-01-15,123,Ernest,14,1.79,27
2018-01-16,120,Stephen,4,1.69,9
2018-01-17,120,Brent,5,1.1,7
2018-01-18,119,Shirley,7,1.35,11
2018-01-19,119,John,19,1,21
2018-01-20,123,Jose,19,1.57,32
2018-01-21,117,Maggie,3,1.77,7
2018-01-22,124,Joel,12,1.9,25
2018-01-23,120,Eva,14,1.41,22
2018-01-24,125,Traci,14,1.53,23
2018-01-25,118,Kathleen,17,1.21,23
2018-01-26,118,Mike,15,1.2,20
2018-01-27,119,Sam,11,1.55,19
2018-01-28,122,Marvin,10,1.66,19
2018-01-29,123,Mark,4,1.22,7
2018-01-30,115,Damien,9,1.2,13
2018-01-31,117,Michael,11,1.63,20
2018-02-01,121,Solomon,8,1.24,12
2018-02-02,120,Sandra,20,1.17,25
2018-02-03,116,Emily,5,1.63,10
2018-02-04,116,Cheryl,1,1.05,3
2018-02-05,116,Terri,7,1.65,14
2018-02-06,115,Luz,15,1.99,32
2018-02-07,117,Heather,15,1.5,25
2018-02-08,117,Brittany,14,1.7,26
2018-02-09,118,Tim,11,1.49,18
2018-02-10,117,Kathryn,16,1.78,30
2018-02-11,119,Robert,14,1.04,17
2018-02-12,117,Lisa,17,1.62,30
2018-02-13,115,Harry,13,1.6,23
2018-02-14,120,James,19,1.05,22
2018-02-15,118,Larry,2,1.22,4
2018-02-16,115,Norman,12,1.43,19
2018-02-17,117,Paul,4,1.88,10
2018-02-18,125,Susan,13,1.32,19
2018-02-19,116,Dennis,15,1.83,29
2018-02-20,117,Carrie,19,1.37,28
2018-02-21,125,John,4,1.73,9
2018-02-22,118,Anita,19,1.29,26
2018-02-23,115,Minnie,1,1.95,4
2018-02-24,125,Rita,15,1.62,26
2018-02-25,117,Wayne,1,1.42,3
2018-02-26,124,Johnnie,4,1.59,8
2018-02-27,123,Sally,1,1.32,3
2018-02-28,120,Joanne,19,1.07,22
2018-03-01,120,Justin,9,1.73,18
2018-03-02,123,William,3,1.22,6
2018-03-03,117,Myrtle,18,1.93,37
2018-03-04,120,Bianca,1,1.25,3
2018-03-05,124,Natasha,1,1.01,3
2018-03-06,117,Shane,12,1.17,16
2018-03-07,121,Danny,9,1.27,13
2018-03-08,115,Cordell,1,1.6,4
2018-03-09,121,Dwayne,5,1.62,10
2018-03-10,124,Bernard,4,1.27,7
2018-03-11,116,Ralph,7,1.24,11
2018-03-12,123,Kenneth,3,1.31,6
2018-03-13,118,Anna,18,1.18,23
2018-03-14,124,David,15,1.84,30
2018-03-15,120,Kirk,11,1.33,17
2018-03-16,121,Scott,7,1.89,15
2018-03-17,117,Paige,18,1.67,32
2018-03-18,125,Beatrice,15,1.65,27
2018-03-19,123,Peggy,14,1.65,25
2018-03-20,115,Valerie,14,1.62,25
2018-03-21,122,Mable,12,1.73,23
2018-03-22,119,Terrance,18,1.11,22
2018-03-23,123,Geraldine,14,1.59,24
2018-03-24,121,Brian,13,1.89,27
2018-03-25,123,Cynthia,12,1.28,17
2018-03-26,115,Ethel,3,1.73,7
2018-03-27,125,Sallie,8,1.67,15
2018-03-28,117,Charlotte,3,1.25,6
2018-03-29,125,Willis,2,1.86,6
2018-03-30,125,Joshua,4,1.71,9
2018-03-31,120,Norbert,2,1.94,6
2018-04-01,120,Wayne,5,1.32,9
2018-04-02,118,Eugene,8,1.32,13
2018-04-03,120,Tonya,4,1.09,6
2018-04-04,115,Maria,8,1.36,13
2018-04-05,121,Melissa,13,1.07,16
2018-04-06,116,Jimmy,17,1.91,34
2018-04-07,122,Marc,18,1.75,34
2018-04-08,115,Leonard,11,1.5,18
2018-04-09,122,Matthew,18,1.23,24
2018-04-10,124,George,1,1.57,4
2018-04-11,122,Steven,4,1.45,8
2018-04-12,116,Jana,14,1.44,22
2018-04-13,121,Maria,13,2,28
2018-04-14,122,Shirley,11,1.57,19
2018-04-15,116,Guadalupe,8,1.24,12
2018-04-16,124,Robert,4,1.09,6
2018-04-17,121,William,1,1.23,3
2018-04-18,118,Vennie,20,1.66,35
2018-04-19,123,Brian,15,1.45,24
2018-04-20,123,Holly,16,1.98,34
2018-04-21,124,Jessica,19,1.11,23
2018-04-22,119,Patricia,9,1,11
2018-04-23,116,Julia,8,1.29,12
2018-04-24,123,Kelly,7,1.46,12
2018-04-25,124,Ilse,12,1.93,25
2018-04-26,122,Roger,1,1.99,4
2018-04-27,119,Mario,9,1.09,12
